scenario,seed,method,n_dogs,completion_G0_s,completion_G0_done_s,path_ratio_G0,completion_G1_s,completion_G1_done_s,path_ratio_G1,completion_G2_s,completion_G2_done_s,path_ratio_G2,completion_G3_s,completion_G3_done_s,path_ratio_G3,completion_G4_s,completion_G4_done_s,path_ratio_G4,completion_G5_s,completion_G5_done_s,path_ratio_G5,max_hard_slack_m,all_done,timeouts,deadlock,makespan_s,mean_completion_s,path_ratio,min_dogdog_m,min_dogwall_m,viol_steps_dog,max_viol_depth_m,viol_steps_wall,intervention_rate,stop_steps,reject_steps,mean_dcmd,max_dcmd,filter_p50_ms,filter_p99_ms,condition,n_falls,diverged,arena,wall_s
S5,548,bc_v0+dam,6,7.94,7.94,0.9930747365677182,9.26,9.26,0.9819756202083794,5.44,5.44,1.0518631747706348,10.58,10.58,0.9840631153728651,7.86,7.86,1.0154378202243182,5.98,5.98,0.9744609833498299,0.0,True,0,False,10.58,7.843333333333334,1.0001459084156243,1.2776437228487068,nan,0,0.0,0,0.180188679245283,0,0,0.03193329437352122,0.45901234447956085,0.36245072260499,1.236617099493742,bc_v0+dam,0,False,2,83.0
S5,544,bc_v0+dam,6,4.5,4.5,1.1095262240554467,7.140000000000001,7.140000000000001,1.001002833391259,5.26,5.26,1.0330578821485088,3.08,3.08,1.0910921972333747,9.040000000000001,9.040000000000001,1.0070357903116125,60.0,nan,nan,7.491862358284205e-08,False,1,True,60.0,5.804,1.0483429854280404,0.8528825755102973,nan,0,0.0,0,0.034833333333333334,0,0,0.011254634443773991,1.004356388002634,0.3632986918091774,1.10253831371665,bc_v0+dam,0,False,1,434.2
S5,552,bc_v0+dam,6,8.620000000000001,8.620000000000001,0.9830511717839097,5.88,5.88,0.9978464186095448,5.78,5.78,0.9948274389377894,6.5,6.5,0.9787958030772637,8.0,8.0,0.9734126087939254,8.06,8.06,0.9795634849994139,7.416292858565281e-08,True,0,False,8.620000000000001,7.140000000000001,0.9845828210336411,1.1323506677862425,nan,0,0.0,0,0.10223765432098765,0,0,0.02479064862036242,0.6677674800157547,0.30416296795010567,1.2788409367203712,bc_v0+dam,0,False,1,68.3
S5,553,bc_v0+dam,6,0.52,0.52,1.5217839325348643,5.84,5.84,0.990330952021882,4.9,4.9,1.0097488834646038,8.16,8.16,0.9781980669811893,6.5,6.5,0.9765231374030111,5.22,5.22,0.96470888803579,0.0,True,0,False,8.16,5.19,1.0735489767402235,1.2424695417095295,nan,0,0.0,0,0.1560717196414018,0,0,0.03229740746175598,0.497076453641057,0.32158708199858665,1.2778006494045258,bc_v0+dam,0,False,1,65.3
S5,547,bc_v0+dam,6,3.68,3.68,0.9477445692149841,5.18,5.18,1.1037307634945572,2.66,2.66,1.2347820929886482,5.32,5.32,1.001824602410144,60.0,nan,nan,60.0,nan,nan,3.2870314103214476e-05,False,2,True,60.0,4.21,1.0720205070270834,0.7225950374820328,nan,0,0.0,0,0.03272222222222222,0,0,0.012716094071027329,1.192446867004037,0.3756019286811352,1.110008917748928,bc_v0+dam,0,False,0,433.6
S5,554,bc_v0+dam,6,1.98,1.98,0.9617583201537369,0.92,0.92,1.0658426363313225,8.0,8.0,0.9717638206441565,2.98,2.98,1.0807206862810175,2.22,2.22,0.9512888766317877,6.28,6.28,0.9754039645514339,0.0,True,0,False,8.0,3.73,1.0011297174322424,1.869309545962241,nan,0,0.0,0,0.0012468827930174563,0,0,0.00012255770309904865,0.15507593750953674,0.2876180224120617,0.9929179213941097,bc_v0+dam,0,False,1,63.6
S5,556,bc_v0+dam,6,5.6000000000000005,5.6000000000000005,1.0129132965252126,5.7,5.7,0.9775304256102424,5.2,5.2,1.0211994994724831,6.8,6.8,0.966938863451341,6.94,6.94,0.9674882514610287,5.84,5.84,0.9663264082264783,7.940004641743085e-08,True,0,False,6.94,6.013333333333334,0.9853994574577977,0.8645420912097875,nan,0,0.0,0,0.2078544061302682,0,0,0.06700306800144672,0.7705596871674061,0.3774259239435196,1.239703968167305,bc_v0+dam,0,False,1,57.7
S5,550,bc_v0+dam,6,7.08,7.08,1.1072974016920376,60.0,nan,nan,60.0,nan,nan,5.62,5.62,1.0000022100913657,7.34,7.34,0.9912856693626867,5.14,5.14,1.0323734733392937,0.0031174029174298352,False,2,True,60.0,6.295,1.032739688621346,0.662965403502708,nan,15,0.037034596497291905,0,0.029277777777777778,0,0,0.01351059857195004,0.9109857678413391,0.3068982623517513,1.0878480970859528,bc_v0+dam,0,False,3,433.9
S5,551,bc_v0+dam,6,7.32,7.32,1.1666158514273766,60.0,nan,nan,4.0200000000000005,4.0200000000000005,1.0146269462348223,5.48,5.48,0.9894300542352892,5.14,5.14,0.9990995282235523,3.16,3.16,1.002874147453644,0.0,False,1,True,60.0,5.024,1.034529305514937,1.4318961462620292,nan,0,0.0,0,0.026555555555555554,0,0,0.0018679902982265857,0.17281434684991837,0.2952655777335167,1.0846946388483047,bc_v0+dam,0,False,2,434.0
S5,557,bc_v0+dam,6,9.34,9.34,0.9842167902475679,3.74,3.74,1.0608029142542554,7.84,7.84,0.9726238950599789,6.5200000000000005,6.5200000000000005,0.9715668279302653,7.0200000000000005,7.0200000000000005,0.9772863327404323,6.32,6.32,0.976567297215599,1.2320701680871978e-06,True,0,False,9.34,6.796666666666667,0.9905106762413498,1.1370288085286189,nan,0,0.0,0,0.16203703703703703,0,0,0.04631179872933995,0.6704608350992203,0.34974701702594757,1.2953360565006733,bc_v0+dam,0,False,1,74.1
S5,559,bc_v0+dam,6,7.92,7.92,0.9864071413222582,5.12,5.12,1.0389246398471124,11.3,11.3,0.9840979888337414,0.8,0.8,1.054105364082448,4.74,4.74,0.9827521730193562,7.58,7.58,0.9844397167266443,0.0,True,0,False,11.3,6.243333333333333,1.0051211706385934,1.3016501052201692,nan,0,0.0,0,0.12161366313309777,0,0,0.018362265525915227,0.35721278190612793,0.3076177090406418,1.1614961549639702,bc_v0+dam,0,False,2,85.9
S5,555,bc_v0+dam,6,8.68,8.68,0.9952365934856041,5.32,5.32,1.0861467906317601,4.9,4.9,0.9981134855915901,5.78,5.78,0.9948137368320983,42.980000000000004,42.980000000000004,4.667937341029126,4.2,4.2,1.1070524629859866,7.32865216734535e-08,True,0,False,42.980000000000004,11.976666666666667,1.6415500684260276,0.9179232876718985,nan,0,0.0,0,0.045581395348837206,0,0,0.007706394612383667,0.5038945842534304,0.4494590684771538,1.177688129246235,bc_v0+dam,0,False,0,291.0
S5,558,bc_v0+dam,6,8.42,8.42,1.0631068947263647,2.66,2.66,0.9741522806714609,60.0,nan,nan,3.58,3.58,1.0193483861434798,6.72,6.72,0.9838009826372299,2.86,2.86,0.991671178135031,1.5583498019533505e-06,False,1,True,60.0,4.848,1.0064159444627132,0.6993158325511111,nan,1,0.0006841674488888838,0,0.108,0,0,0.01568843579947093,0.9506687372922897,0.4306742921471596,1.4603771269321442,bc_v0+dam,0,False,3,361.6
